"country_name","year","urban","size_residence","gender","age","prec_safety","exp_crimevic_justic","exp_crimelocal_gang","exp_crimelocal_police","fair_courts","respect_inst","rights_protected","proud_gov","support_gov","trust_justice","trust_supremecourt_tribunal","trust_armedforces","trust_natleg","trust_natgov","trust_natpolice","trust_politicalparties","trust_exec","trust_supremecourt","trust_elections","b47a","community_problem","attend_community","attend_polmeeting","dem_prefernce","ironfist","exp_crimeprob_drug","exp_crimeprob_shooting","diso17","pres_dv1","pres_dv2","approve_overthrow","approve_protesting","approve_blockaids","approve_vigilantism","education","goverence_1","political_knoweldge","race","exp_crimecorr_police","exp_crimecorr_public","exp_crimecorr_common","exp_crimecorr_gov","exp_crimecorr_court","exp_crimecorr_health","exp_crimefear_transport","exp_crimefear_school","watch_news","dem_support","auth_coup1","auth_coup2","auth_power1","auth_power2","language","approve_exec","approve_corupption","approve_secuirty","approve_economy","nationality","attend_citycouncil","petition_localgov","satisfied_dem","interest_politcs","attend_protest","attend_religion","importance_religion","income_monthly","sex","pres_economy","vote_registration","vote_lastelection","exp_crimevic","exp_crimevic_num","exp_crimevic_household","exp_crimevic_type","exp_crimevic_loc","exp_crimevic_fear","exp_crimevic_move","exp_crimevic_alone","exp_crimelocal_rob","exp_crimelocal_drug","exp_crimelocal_extortion","vicbar4a","exp_crimelocal_murders"
"Brazil",2014,2,5,1,49,3,4,3,NA,5,5,4,3,2,2,NA,6,3,NA,4,1,4,NA,4,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,2,6,2,1,4,2,2,1,0,0,NA,0,NA,0,NA,NA,1,7,2,2,2,NA,1501,3,4,4,4,15,2,1,3,3,2,NA,1,3,1,NA,1,1,1,1,2,8,1,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,3,1,41,3,4,4,NA,5,2,5,2,1,3,NA,6,3,NA,4,1,4,NA,3,3,2,4,4,2,NA,NA,NA,NA,NA,NA,1,6,1,1,11,5,2,5,0,0,NA,NA,NA,0,NA,NA,1,5,1,1,2,NA,1501,3,3,3,3,15,2,2,3,4,2,NA,1,2,1,NA,1,1,1,1,2,3,2,NA,NA,NA,1,1,NA,NA,1
"Brazil",2014,1,4,1,54,2,4,3,NA,1,7,1,1,3,1,NA,4,3,NA,4,1,3,NA,1,1,4,2,4,2,NA,NA,NA,NA,NA,NA,1,1,1,10,9,1,5,1506,1,1,NA,NA,NA,NA,NA,NA,1,7,2,2,2,NA,1501,3,1,2,3,15,1,2,2,4,2,NA,1,2,1,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,2,2,1,NA,2
"Brazil",2014,1,3,2,55,3,4,4,NA,3,1,3,3,3,4,NA,6,5,NA,5,1,5,NA,5,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,1,10,9,2,3,1,1,1,0,0,NA,0,NA,0,NA,NA,1,2,2,2,2,NA,1501,2,3,2,3,15,1,1,2,4,2,NA,1,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,2,1,63,4,4,4,NA,5,1,3,1,1,2,NA,1,1,NA,1,1,1,NA,1,1,2,4,4,1,NA,NA,NA,NA,NA,NA,1,1,10,5,6,1,7,1,0,0,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,NA,1501,5,2,4,1,15,2,2,4,4,2,NA,4,4,1,NA,1,1,1,3,2,3,3,NA,NA,NA,1,1,1,NA,1
"Brazil",2014,1,2,2,22,4,2,1,NA,1,1,2,4,3,4,NA,6,2,NA,5,1,1,NA,3,4,3,4,4,2,NA,NA,NA,NA,NA,NA,1,9,2,1,7,3,2,5,0,0,NA,NA,1,1,NA,NA,2,7,1,1,2,NA,1501,2,6,4,3,15,2,2,2,4,2,NA,1,4,2,NA,1,2,2,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1
"Brazil",2014,1,3,1,29,2,4,NA,NA,3,4,1,NA,1,1,NA,3,1,NA,1,1,1,NA,1,3,4,4,4,2,NA,NA,NA,NA,NA,NA,1,10,1,10,11,1,4,5,0,0,NA,NA,NA,NA,NA,NA,1,3,NA,NA,2,NA,1501,4,1,1,2,15,2,2,2,4,2,NA,1,2,1,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,2
"Brazil",2014,1,4,2,25,1,3,3,NA,1,5,2,2,2,3,NA,6,1,NA,7,1,1,NA,6,2,1,4,4,2,NA,NA,NA,NA,NA,NA,1,7,2,2,15,2,4,1,0,0,NA,0,NA,0,NA,NA,2,7,2,2,2,NA,1501,5,1,2,2,15,2,1,3,3,2,NA,1,2,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,2,2,18,3,2,2,NA,2,1,2,1,2,2,NA,3,3,NA,2,1,1,NA,1,1,NA,4,4,2,NA,NA,NA,NA,NA,NA,2,2,1,1,3,1,2,5,0,0,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1501,3,3,3,3,15,NA,2,3,3,2,NA,4,3,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,1,2,2,NA,2
"Brazil",2014,1,4,1,34,1,3,3,NA,5,4,4,6,6,4,NA,4,2,NA,6,4,6,NA,6,4,4,4,4,3,NA,NA,NA,NA,NA,NA,6,4,5,4,11,6,6,1,0,0,NA,NA,NA,0,NA,NA,1,4,1,1,1,NA,1501,4,4,6,6,15,2,2,3,2,2,NA,1,3,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,2,2,NA,1
"Brazil",2014,1,3,2,65,1,3,4,NA,4,4,4,2,2,4,NA,5,3,NA,5,2,4,NA,5,2,4,4,4,2,NA,NA,NA,NA,NA,NA,2,1,2,1,17,1,4,1,0,0,NA,0,NA,NA,NA,NA,1,5,2,2,2,NA,1501,3,2,2,2,15,2,2,NA,3,2,NA,1,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,2
"Brazil",2014,2,5,2,66,1,1,4,NA,3,7,2,6,1,4,NA,4,7,NA,5,7,1,NA,6,3,4,2,4,3,NA,NA,NA,NA,NA,NA,5,1,4,6,0,6,4,3,0,0,NA,NA,NA,0,NA,NA,1,1,1,2,1,NA,1501,2,2,7,4,15,2,2,2,3,2,NA,2,1,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,2,2,40,2,4,1,NA,3,2,1,2,2,3,NA,3,2,NA,4,1,1,NA,2,1,4,4,4,3,NA,NA,NA,NA,NA,NA,4,3,2,2,11,1,2,5,0,0,NA,NA,NA,0,NA,NA,1,2,1,2,1,NA,1501,4,2,2,1,15,2,2,3,4,2,NA,2,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,1,2,NA,1
"Brazil",2014,1,4,1,17,2,4,3,NA,1,1,1,1,1,1,NA,2,1,NA,2,1,1,NA,1,1,4,4,4,2,NA,NA,NA,NA,NA,NA,8,10,10,8,8,2,2,5,0,0,NA,NA,NA,0,NA,NA,3,7,2,1,2,NA,1501,3,1,1,3,15,2,1,4,4,1,NA,3,2,1,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,2,1,2,NA,2
"Brazil",2014,1,2,1,67,2,3,2,NA,7,6,5,6,6,7,NA,7,7,NA,7,6,7,NA,7,5,4,4,4,1,NA,NA,NA,NA,NA,NA,1,10,8,1,5,6,5,1,0,0,NA,NA,NA,0,NA,NA,5,6,1,2,1,NA,1501,3,6,6,7,15,2,2,2,2,2,NA,1,1,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,3,1,60,4,4,3,NA,1,1,2,4,4,1,NA,2,1,NA,4,2,5,NA,2,5,3,4,4,2,NA,NA,NA,NA,NA,NA,2,4,4,2,1,1,2,5,0,0,NA,NA,NA,0,NA,NA,1,7,2,2,1,NA,1501,3,3,3,3,15,2,2,3,2,2,NA,1,3,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,1,1,34,2,3,4,NA,5,6,6,4,5,4,NA,6,4,NA,5,6,5,NA,7,7,4,4,4,2,NA,NA,NA,NA,NA,NA,2,3,3,2,0,5,5,5,0,0,NA,NA,NA,NA,NA,NA,2,4,1,1,NA,NA,1501,2,5,6,6,15,2,2,2,3,2,NA,1,2,1,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,3,2,54,1,3,4,NA,4,7,NA,2,2,7,NA,7,7,NA,7,4,4,NA,2,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,2,8,1,1,1,2,5,1,0,0,NA,NA,NA,0,NA,NA,1,NA,1,1,NA,NA,1501,3,1,1,2,15,2,2,2,3,2,NA,1,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,3,2,31,2,3,1,NA,3,5,3,1,1,1,NA,5,1,NA,4,1,3,NA,1,1,4,4,4,2,NA,NA,NA,NA,NA,NA,2,10,10,1,9,5,5,4,0,0,NA,NA,NA,0,NA,NA,1,4,1,1,2,NA,1501,2,1,1,1,15,2,1,3,4,2,NA,1,4,2,NA,1,1,1,1,2,4,1,NA,NA,NA,1,2,2,NA,1
"Brazil",2014,1,4,1,49,2,4,4,NA,6,7,5,3,3,6,NA,7,2,NA,2,2,5,NA,2,2,3,4,4,2,NA,NA,NA,NA,NA,NA,3,1,2,3,8,5,4,5,1,0,NA,NA,NA,0,NA,NA,1,7,2,2,2,NA,1501,3,3,4,4,15,2,2,2,2,2,NA,1,2,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,1,2,NA,2
"Brazil",2014,1,2,2,38,4,4,3,NA,2,1,3,4,4,1,NA,3,2,NA,3,1,1,NA,1,1,4,4,4,1,NA,NA,NA,NA,NA,NA,5,10,7,3,16,2,4,4,0,0,NA,NA,NA,NA,NA,NA,3,3,1,1,NA,NA,1501,5,1,3,1,15,1,2,4,3,2,NA,1,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,1,NA,2
"Brazil",2014,1,4,2,29,4,4,4,NA,2,1,1,1,1,1,NA,5,3,NA,3,1,2,NA,1,5,2,4,4,3,NA,NA,NA,NA,NA,NA,10,10,3,1,11,1,1,1506,0,0,NA,NA,0,0,NA,NA,1,5,1,1,2,NA,1501,2,4,3,2,15,1,2,2,1,2,NA,2,4,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,2
"Brazil",2014,1,3,2,19,3,3,3,NA,5,6,3,1,4,3,NA,5,1,NA,4,1,3,NA,1,1,4,4,4,1,NA,NA,NA,NA,NA,NA,10,5,10,8,10,6,5,4,0,0,NA,NA,NA,NA,NA,NA,4,4,1,2,1,NA,1501,3,1,1,1,15,2,2,4,3,1,NA,1,2,2,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,1
"Brazil",2014,1,3,2,59,4,3,NA,NA,7,7,5,4,4,1,NA,1,1,NA,1,1,5,NA,1,4,4,4,4,2,NA,NA,NA,NA,NA,NA,1,10,1,4,11,4,7,1,0,0,NA,0,NA,0,NA,NA,1,7,2,NA,NA,NA,1501,2,3,4,3,15,2,2,2,4,2,NA,1,2,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"Brazil",2014,2,5,1,57,2,3,4,NA,1,2,1,1,1,1,NA,1,1,NA,3,1,6,NA,2,1,4,2,4,1,NA,NA,NA,NA,NA,NA,5,1,1,1,8,1,2,1,0,0,NA,NA,0,0,NA,NA,2,5,2,2,2,NA,1501,1,1,1,2,15,2,2,2,3,2,NA,1,4,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,2,2,NA,2
"Brazil",2014,1,4,2,50,3,4,3,NA,2,6,3,6,7,6,NA,7,5,NA,4,1,6,NA,4,1,4,4,4,1,NA,NA,NA,NA,NA,NA,1,3,2,1,11,3,4,5,0,0,NA,NA,NA,0,NA,NA,3,3,1,1,2,NA,1501,2,1,1,1,15,2,1,3,4,2,NA,1,4,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,1,1,NA,1
"Brazil",2014,2,5,1,25,1,3,4,NA,4,3,1,2,5,1,NA,7,7,NA,2,2,2,NA,1,5,1,1,4,2,NA,NA,NA,NA,NA,NA,2,7,1,1,8,1,2,1,0,0,NA,1,0,NA,NA,NA,1,2,1,1,2,NA,1501,3,5,5,3,15,2,1,3,4,2,NA,3,3,1,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,4,2,54,1,3,4,NA,6,7,3,1,3,4,NA,5,2,NA,4,1,2,NA,7,1,4,4,4,1,NA,NA,NA,NA,NA,NA,7,4,3,1,1,5,1,5,0,0,NA,1,NA,1,NA,NA,2,2,1,2,2,NA,1501,2,3,4,6,15,2,1,2,4,2,NA,1,4,2,NA,1,1,1,2,2,2,2,NA,NA,NA,2,1,2,NA,2
"Brazil",2014,1,3,1,29,4,4,2,NA,2,6,2,4,5,3,NA,6,5,NA,3,2,5,NA,4,7,4,4,4,3,NA,NA,NA,NA,NA,NA,2,10,1,8,8,2,4,5,0,0,NA,NA,NA,NA,NA,NA,1,5,1,1,2,NA,1501,2,2,5,4,15,2,2,3,3,2,NA,1,2,1,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,1,1,1,NA,1
"Brazil",2014,1,3,1,40,2,3,1,NA,2,2,1,1,3,1,NA,1,1,NA,1,3,3,NA,2,1,1,4,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,5,1,3,5,1,0,NA,0,NA,0,NA,NA,1,3,2,1,1,NA,1501,2,3,3,5,15,1,2,2,1,1,NA,1,3,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,4,1,77,1,1,NA,NA,4,4,NA,3,NA,5,NA,7,2,NA,7,1,4,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,6,8,7,6,0,5,2,5,0,0,NA,0,NA,0,NA,NA,2,NA,NA,1,NA,NA,1501,NA,NA,5,NA,15,2,1,NA,2,2,NA,1,2,1,NA,1,1,1,1,2,8,1,NA,NA,NA,1,1,NA,NA,1
"Brazil",2014,1,3,2,61,2,2,4,NA,6,3,4,2,1,7,NA,7,7,NA,7,5,7,NA,4,6,4,4,4,1,NA,NA,NA,NA,NA,NA,5,6,2,1,6,6,3,1,0,0,NA,NA,NA,NA,NA,NA,2,7,1,1,1,NA,1501,2,3,5,5,15,2,2,2,4,2,NA,1,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,3,2,40,3,4,4,NA,4,7,3,1,1,1,NA,1,1,NA,1,1,4,NA,1,3,4,4,4,2,NA,NA,NA,NA,NA,NA,1,10,1,10,6,3,6,5,0,0,NA,NA,NA,0,NA,NA,1,7,1,1,2,NA,1501,2,1,1,1,15,2,2,3,4,2,NA,1,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,2
"Brazil",2014,1,4,2,32,2,3,2,NA,4,4,2,2,2,2,NA,4,2,NA,4,1,1,NA,3,1,2,2,2,2,NA,NA,NA,NA,NA,NA,1,10,2,1,17,1,4,1,0,0,NA,NA,NA,NA,NA,NA,2,6,2,2,2,NA,1501,5,1,1,1,15,2,2,2,2,2,NA,1,1,2,NA,1,1,1,1,NA,3,2,NA,NA,NA,1,1,1,NA,1
"Brazil",2014,1,2,2,44,2,4,2,NA,4,3,4,2,2,2,NA,2,2,NA,1,4,5,NA,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,5,3,10,5,9,5,5,1,0,0,NA,0,0,0,NA,NA,1,1,1,1,1,NA,1501,3,3,3,3,15,2,2,2,3,2,NA,1,4,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,4,1,26,3,4,1,NA,4,4,3,3,3,4,NA,6,4,NA,5,3,4,NA,5,5,4,4,4,2,NA,NA,NA,NA,NA,NA,5,3,2,1,11,5,3,1506,0,0,NA,0,NA,NA,NA,NA,1,4,1,1,2,NA,1501,3,4,4,4,15,2,1,3,4,2,NA,1,3,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,3,1,19,4,3,3,NA,5,5,4,4,4,3,NA,6,4,NA,3,3,5,NA,4,5,4,4,4,2,NA,NA,NA,NA,NA,NA,3,4,6,3,8,2,3,5,0,0,NA,NA,NA,0,NA,NA,2,4,1,2,2,NA,1501,2,3,3,3,15,2,2,3,3,2,NA,3,3,1,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,3,1,19,2,3,4,NA,5,4,5,4,4,6,NA,7,4,NA,3,4,7,NA,5,5,3,4,4,1,NA,NA,NA,NA,NA,NA,8,8,8,1,11,5,3,5,0,0,NA,NA,NA,0,NA,NA,1,6,2,2,2,NA,1501,2,3,4,2,15,2,2,2,3,2,NA,1,4,1,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,1,NA,2,NA,1
"Brazil",2014,1,3,1,33,3,4,1,NA,3,4,3,3,2,2,NA,4,4,NA,4,4,2,NA,2,2,4,4,4,2,NA,NA,NA,NA,NA,NA,4,7,7,4,11,5,5,5,0,0,NA,NA,NA,NA,NA,NA,1,5,2,2,2,NA,1501,3,3,2,3,15,2,2,2,4,2,NA,1,3,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,3,1,58,4,3,4,NA,5,4,6,7,3,2,NA,7,5,NA,6,3,5,NA,5,1,2,4,4,1,NA,NA,NA,NA,NA,NA,9,2,8,10,0,7,1,5,0,0,NA,0,NA,NA,NA,NA,2,6,1,NA,2,NA,NA,2,2,6,7,15,2,2,2,3,2,NA,1,4,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,2,2,NA,1
"Brazil",2014,1,2,2,29,2,4,3,NA,1,3,3,1,2,3,NA,3,1,NA,2,1,1,NA,1,1,4,4,4,2,NA,NA,NA,NA,NA,NA,1,10,1,NA,17,4,3,5,0,0,NA,NA,NA,0,NA,NA,1,7,2,2,2,NA,1501,3,1,5,1,15,2,2,4,4,2,NA,1,2,2,NA,1,2,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"Brazil",2014,1,3,1,27,2,4,1,NA,1,3,2,2,2,1,NA,7,3,NA,5,4,1,NA,1,3,4,4,4,1,NA,NA,NA,NA,NA,NA,1,1,1,1,13,5,5,1,0,0,NA,NA,NA,NA,NA,NA,2,2,1,1,1,NA,1501,5,3,3,2,15,2,2,4,1,2,NA,1,2,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,2
"Brazil",2014,1,4,1,19,4,4,4,NA,1,7,4,1,1,1,NA,3,1,NA,1,1,1,NA,1,1,4,4,4,2,NA,NA,NA,NA,NA,NA,10,10,10,1,11,4,4,1,1,1,NA,0,NA,NA,NA,NA,4,4,2,1,2,NA,1501,5,1,1,1,15,1,2,2,4,2,NA,1,1,1,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,2
"Brazil",2014,1,2,1,40,3,4,1,NA,4,2,1,2,1,6,NA,5,2,NA,4,1,4,NA,3,1,4,4,4,3,NA,NA,NA,NA,NA,NA,1,10,1,1,5,3,4,5,0,0,NA,NA,NA,NA,NA,NA,2,3,1,1,2,NA,1501,3,2,3,4,15,2,2,4,4,2,NA,4,4,1,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,2,1,1,NA,1
"Brazil",2014,1,4,2,42,3,3,4,NA,4,5,2,6,6,2,NA,3,5,NA,5,2,5,NA,6,4,4,4,4,2,NA,NA,NA,NA,NA,NA,2,3,5,2,8,1,1,5,0,0,NA,0,NA,0,NA,NA,1,4,2,2,2,NA,1501,2,3,4,5,15,2,2,3,4,2,NA,1,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,2,2,38,2,2,3,NA,4,2,3,2,2,3,NA,4,2,NA,4,1,4,NA,4,6,4,4,4,1,NA,NA,NA,NA,NA,NA,1,9,1,1,11,3,2,1506,0,0,NA,NA,NA,0,NA,NA,1,3,1,1,1,NA,1501,5,2,1,1,15,2,2,3,4,2,NA,1,2,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,2
"Brazil",2014,2,5,1,43,4,3,3,NA,6,1,5,1,1,1,NA,3,1,NA,1,1,1,NA,1,1,4,4,4,1,NA,NA,NA,NA,NA,NA,1,6,1,1,2,6,2,1,0,0,NA,NA,NA,NA,NA,NA,4,5,2,2,2,NA,1501,2,1,1,1,15,2,2,3,4,2,NA,1,2,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,2
"Brazil",2014,1,4,1,73,1,1,3,NA,4,2,1,7,7,4,NA,7,6,NA,2,5,2,NA,1,4,3,4,4,2,NA,NA,NA,NA,NA,NA,3,9,9,1,3,2,4,1,0,0,NA,NA,NA,NA,NA,NA,1,7,1,1,2,NA,1501,3,1,2,6,15,2,2,3,1,2,NA,1,2,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,1
"Brazil",2014,1,2,2,19,4,3,1,NA,4,4,3,2,3,2,NA,4,1,NA,3,4,4,NA,3,5,4,4,4,2,NA,NA,NA,NA,NA,NA,1,10,7,2,11,1,6,1506,0,0,NA,NA,NA,NA,NA,NA,1,7,2,2,2,NA,1501,3,1,5,3,15,2,2,3,3,1,NA,4,3,2,NA,1,2,2,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA
"Brazil",2014,1,2,1,28,2,4,1,NA,1,1,1,1,1,1,NA,7,1,NA,1,1,1,NA,1,1,4,4,4,2,NA,NA,NA,NA,NA,NA,1,1,1,1,8,1,2,5,0,0,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,1501,5,1,1,1,15,2,2,3,4,2,NA,2,4,1,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1
"Brazil",2014,1,2,1,52,4,2,4,NA,5,1,1,1,1,7,NA,5,1,NA,1,7,7,NA,1,1,4,4,4,2,NA,NA,NA,NA,NA,NA,3,8,1,1,2,5,6,5,0,0,NA,NA,NA,1,NA,NA,1,4,2,2,2,NA,1501,2,1,1,3,15,2,2,2,3,2,NA,1,4,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,1,NA,1
"Brazil",2014,1,3,1,39,2,4,3,NA,2,5,3,4,4,2,NA,5,3,NA,3,2,5,NA,5,7,4,4,4,2,NA,NA,NA,NA,NA,NA,1,10,5,1,17,3,7,5,0,0,NA,NA,NA,NA,NA,NA,1,7,2,2,2,NA,1501,2,3,3,4,15,2,2,3,2,2,NA,4,1,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,4,1,59,4,3,4,NA,1,1,1,1,1,1,NA,7,1,NA,1,1,1,NA,1,1,2,2,4,2,NA,NA,NA,NA,NA,NA,1,10,1,10,11,2,6,1506,1,1,NA,NA,NA,0,NA,NA,1,5,1,1,1,NA,1501,3,1,1,1,15,1,1,3,3,2,NA,4,4,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,1,NA,1
"Brazil",2014,1,4,2,56,3,4,1,NA,1,3,2,1,4,1,NA,7,1,NA,1,1,7,NA,3,4,4,4,4,1,NA,NA,NA,NA,NA,NA,1,10,1,1,5,3,2,5,0,0,NA,NA,NA,0,NA,NA,2,3,1,2,2,NA,1501,1,1,3,3,15,2,2,3,4,2,NA,1,2,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,1,NA,1
"Brazil",2014,1,2,1,19,4,1,1,NA,4,6,1,1,7,5,NA,7,7,NA,4,1,2,NA,3,1,2,4,4,2,NA,NA,NA,NA,NA,NA,8,6,10,10,11,5,3,5,0,0,NA,NA,NA,0,NA,NA,1,5,1,1,1,NA,1501,3,1,2,3,15,2,2,4,3,1,NA,1,2,1,NA,1,2,1,1,1,1,3,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,1,2,2,69,3,NA,NA,NA,4,5,3,1,2,3,NA,4,2,NA,4,4,7,NA,4,5,2,4,4,2,NA,NA,NA,NA,NA,NA,1,6,1,1,0,NA,2,5,0,0,NA,NA,NA,NA,NA,NA,2,7,NA,NA,2,NA,1501,3,6,5,6,15,2,2,2,4,2,NA,1,2,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,4,1,44,3,3,3,NA,3,6,4,4,4,3,NA,5,3,NA,2,5,6,NA,2,3,4,4,2,2,NA,NA,NA,NA,NA,NA,5,10,8,1,7,5,3,5,0,0,NA,NA,NA,NA,NA,NA,1,7,1,1,2,NA,1501,2,4,5,4,15,2,2,2,1,2,NA,1,4,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
"Brazil",2014,1,4,1,57,2,1,3,NA,4,4,5,4,3,6,NA,7,3,NA,6,3,4,NA,5,4,3,4,4,1,NA,NA,NA,NA,NA,NA,1,7,5,1,1,5,3,4,0,0,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,1501,3,3,5,4,15,2,2,NA,2,2,NA,1,2,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,NA,2,NA,2
"Brazil",2014,1,3,1,29,2,4,3,NA,1,2,2,1,1,2,NA,4,2,NA,2,1,4,NA,2,1,4,4,4,2,NA,NA,NA,NA,NA,NA,2,8,2,4,12,6,5,5,0,0,NA,NA,NA,NA,NA,NA,1,4,2,1,1,NA,1501,3,1,2,2,15,2,2,4,2,1,NA,1,2,1,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,2,2,NA,1
"Brazil",2014,2,5,2,47,3,4,3,NA,7,4,2,1,1,1,NA,NA,2,NA,1,1,7,NA,5,1,4,3,4,1,NA,NA,NA,NA,NA,NA,2,2,7,3,4,4,1,5,0,0,NA,0,NA,0,NA,NA,1,2,2,2,2,NA,1501,2,1,1,1,15,1,1,3,4,2,NA,1,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,2
"Brazil",2014,1,2,2,51,2,4,3,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,4,NA,4,1,4,4,4,2,NA,NA,NA,NA,NA,NA,7,9,9,5,8,1,4,5,0,0,NA,NA,0,0,NA,NA,1,3,1,2,1,NA,1501,3,3,4,5,15,2,2,2,4,2,NA,4,3,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,1
"Brazil",2014,2,5,2,56,2,3,4,NA,4,6,5,6,6,6,NA,6,5,NA,6,5,5,NA,6,6,2,2,3,2,NA,NA,NA,NA,NA,NA,2,6,1,1,8,4,4,1,0,0,NA,0,NA,0,NA,NA,1,5,2,2,2,NA,1504,2,5,4,4,15,1,2,2,2,2,NA,1,1,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,2
"Brazil",2014,1,3,2,55,3,3,4,NA,6,4,4,3,2,2,NA,4,2,NA,4,5,4,NA,2,2,4,4,4,2,NA,NA,NA,NA,NA,NA,4,4,6,5,11,5,2,1,0,0,NA,0,NA,NA,NA,NA,1,3,2,2,2,NA,1501,4,4,6,6,15,2,2,3,4,2,NA,2,2,2,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2
