"WEEK","REGION","country","ADMIN1","EVENT_TYPE","SUB_EVENT_TYPE","EVENTS","FATALITIES","POPULATION_EXPOSURE","DISORDER_TYPE","ID","CENTROID_LATITUDE","CENTROID_LONGITUDE","year","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_delibdem","v2x_egaldem"
2024-07-13,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-09-21,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-11-09,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-12-07,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2025-02-15,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2025,NA,NA,NA,NA,NA
2025-03-01,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2025,NA,NA,NA,NA,NA
2025-04-05,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2025,NA,NA,NA,NA,NA
2025-09-06,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2025,NA,NA,NA,NA,NA
2026-01-31,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2026,NA,NA,NA,NA,NA
2026-02-21,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Looting/property destruction",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2026,NA,NA,NA,NA,NA
2024-02-24,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Other",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-05-04,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Other",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-06-01,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Other",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-06-15,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Other",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-10-05,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Other",1,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-12-07,"Europe","Germany","Baden-Wurttemberg","Strategic developments","Other",11,0,NA,"Strategic developments",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2020-04-25,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,0,4895,"Political violence",1013,48.6264,9.0657,2020,0.873,0.827,0.632,0.838,0.801
2020-11-07,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,0,34666,"Political violence",1013,48.6264,9.0657,2020,0.873,0.827,0.632,0.838,0.801
2021-03-06,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,0,33946,"Political violence",1013,48.6264,9.0657,2021,0.866,0.817,0.625,0.828,0.803
2021-06-12,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,0,33946,"Political violence",1013,48.6264,9.0657,2021,0.866,0.817,0.625,0.828,0.803
2022-04-30,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,1,87571,"Political violence",1013,48.6264,9.0657,2022,0.856,0.808,0.617,0.816,0.792
2024-05-25,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,1,89623,"Political violence",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-06-01,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,0,25093,"Political violence",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2024-06-08,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,0,29510,"Political violence",1013,48.6264,9.0657,2024,NA,NA,NA,NA,NA
2025-03-01,"Europe","Germany","Baden-Wurttemberg","Violence against civilians","Attack",1,2,89779,"Political violence",1013,48.6264,9.0657,2025,NA,NA,NA,NA,NA
2024-08-31,"Europe","Germany","Bayern","Battles","Armed clash",1,1,263620,"Political violence",1014,48.9173,12.0483,2024,NA,NA,NA,NA,NA
2025-02-08,"Europe","Germany","Bayern","Protests","Excessive force against protesters",1,2,10736,"Political violence; Demonstrations",1014,48.9173,12.0483,2025,NA,NA,NA,NA,NA
2019-12-28,"Europe","Germany","Bayern","Protests","Peaceful protest",1,0,10277,"Demonstrations",1014,48.9173,12.0483,2019,0.883,0.837,0.64,0.847,0.823
2020-01-04,"Europe","Germany","Bayern","Protests","Peaceful protest",14,0,56859,"Demonstrations",1014,48.9173,12.0483,2020,0.873,0.827,0.632,0.838,0.801
2020-01-11,"Europe","Germany","Bayern","Protests","Peaceful protest",10,0,47826,"Demonstrations",1014,48.9173,12.0483,2020,0.873,0.827,0.632,0.838,0.801
2020-01-18,"Europe","Germany","Bayern","Protests","Peaceful protest",28,0,66333,"Demonstrations",1014,48.9173,12.0483,2020,0.873,0.827,0.632,0.838,0.801
2020-01-25,"Europe","Germany","Bayern","Protests","Peaceful protest",13,0,42951,"Demonstrations",1014,48.9173,12.0483,2020,0.873,0.827,0.632,0.838,0.801
2020-02-01,"Europe","Germany","Bayern","Protests","Peaceful protest",28,0,73042,"Demonstrations",1014,48.9173,12.0483,2020,0.873,0.827,0.632,0.838,0.801
2020-02-08,"Europe","Germany","Bayern","Protests","Peaceful protest",19,0,54711,"Demonstrations",1014,48.9173,12.0483,2020,0.873,0.827,0.632,0.838,0.801
